STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,,VALUE_ADDED_SOURCE_AREA,,VALUE_ADDED_SOURCE_ACTIVITY,,FINAL_DEMAND_AREA,,FINAL_DEMAND_ACTIVITY,,UNIT_MEASURE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,UNIT_MULT,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,USA,,_T,,USD,,A,,2022,,51.851,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,FIN,,_T,,USD,,A,,2022,,0.47,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,ISL,,_T,,USD,,A,,2022,,0.566,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,BGD,,_T,,USD,,A,,2022,,0.586,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,LVA,,_T,,USD,,A,,2022,,0.753,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,BLR,,_T,,USD,,A,,2022,,7.912,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,CRI,,_T,,USD,,A,,2022,,0.524,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,SWE,,_T,,USD,,A,,2022,,7.663,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,TWN,,_T,,USD,,A,,2022,,0.595,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,PER,,_T,,USD,,A,,2022,,0.123,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,ARE,,_T,,USD,,A,,2022,,2.323,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,BGR,,_T,,USD,,A,,2022,,2.908,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,LTU,,_T,,USD,,A,,2022,,24.539,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,KOR,,_T,,USD,,A,,2022,,6.408,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,HKG,,_T,,USD,,A,,2022,,2.805,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,TUN,,_T,,USD,,A,,2022,,0.398,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,KOR,,_T,,USD,,A,,2022,,17.04,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,ISL,,_T,,USD,,A,,2022,,0.286,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,CZE,,_T,,USD,,A,,2022,,24.356,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,HKG,,_T,,USD,,A,,2022,,0.301,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,LTU,,_T,,USD,,A,,2022,,1.973,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,CHL,,_T,,USD,,A,,2022,,8.09,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,GRC,,_T,,USD,,A,,2022,,14.338,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,CAN,,_T,,USD,,A,,2022,,5.125,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,IDN,,_T,,USD,,A,,2022,,3.927,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,PHL,,_T,,USD,,A,,2022,,0.527,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,MYS,,_T,,USD,,A,,2022,,0.147,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,MAR,,_T,,USD,,A,,2022,,1.733,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,SAU,,_T,,USD,,A,,2022,,41.692,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,NGA,,_T,,USD,,A,,2022,,0.547,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,BRN,,_T,,USD,,A,,2022,,0.276,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,SWE,,_T,,USD,,A,,2022,,26.586,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,VNM,,_T,,USD,,A,,2022,,0.911,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,EST,,_T,,USD,,A,,2022,,0.595,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,AGO,,_T,,USD,,A,,2022,,0.33,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,CYP,,_T,,USD,,A,,2022,,1.131,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,BGR,,_T,,USD,,A,,2022,,15.941,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,MAR,,_T,,USD,,A,,2022,,0.532,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,DNK,,_T,,USD,,A,,2022,,38.391,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,KHM,,_T,,USD,,A,,2022,,0.831,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,LTU,,_T,,USD,,A,,2022,,3.476,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,IRL,,_T,,USD,,A,,2022,,2.228,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,USA,,_T,,USD,,A,,2022,,29.152,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,LVA,,_T,,USD,,A,,2022,,1.422,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,ARE,,_T,,USD,,A,,2022,,2.805,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,SVN,,_T,,USD,,A,,2022,,13.568,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,WXD,,_T,,USD,,A,,2022,,15.167,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,DEU,,_T,,USD,,A,,2022,,79.874,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,SGP,,_T,,USD,,A,,2022,,1.042,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,ISR,,_T,,USD,,A,,2022,,8.324,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,PAK,,_T,,USD,,A,,2022,,2.014,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,UKR,,_T,,USD,,A,,2022,,11.217,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,RUS,,_T,,USD,,A,,2022,,13.392,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,WXD,,_T,,USD,,A,,2022,,21.513,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,THA,,_T,,USD,,A,,2022,,9.251,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,SAU,,_T,,USD,,A,,2022,,6.311,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,PRT,,_T,,USD,,A,,2022,,1.661,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,PRT,,_T,,USD,,A,,2022,,14.554,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,MMR,,_T,,USD,,A,,2022,,0.423,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,FRA,,_T,,USD,,A,,2022,,35.626,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,LAO,,_T,,USD,,A,,2022,,0.17,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,ARG,,_T,,USD,,A,,2022,,1.3,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,BGD,,_T,,USD,,A,,2022,,0.218,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,HRV,,_T,,USD,,A,,2022,,62.587,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,LTU,,_T,,USD,,A,,2022,,1.682,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,IND,,_T,,USD,,A,,2022,,0.838,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,THA,,_T,,USD,,A,,2022,,0.261,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,EST,,_T,,USD,,A,,2022,,0.466,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,IRL,,_T,,USD,,A,,2022,,2.345,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,POL,,_T,,USD,,A,,2022,,202.703,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,BRN,,_T,,USD,,A,,2022,,0.04,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,CRI,,_T,,USD,,A,,2022,,0.103,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,COD,,_T,,USD,,A,,2022,,0.2,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,USA,,_T,,USD,,A,,2022,,80.893,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,VNM,,_T,,USD,,A,,2022,,8.81,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,THA,,_T,,USD,,A,,2022,,1.12,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,TWN,,_T,,USD,,A,,2022,,7.681,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,BRN,,_T,,USD,,A,,2022,,0.042,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,COL,,_T,,USD,,A,,2022,,2.296,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,VNM,,_T,,USD,,A,,2022,,2.849,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,ROU,,_T,,USD,,A,,2022,,18.576,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,LUX,,_T,,USD,,A,,2022,,0.721,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,IND,,_T,,USD,,A,,2022,,52.744,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,USA,,_T,,USD,,A,,2022,,541.236,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,TWN,,_T,,USD,,A,,2022,,4.047,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,AGO,,_T,,USD,,A,,2022,,0.169,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,ARE,,_T,,USD,,A,,2022,,3.671,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,CZE,,_T,,USD,,A,,2022,,41.283,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,LVA,,_T,,USD,,A,,2022,,0.951,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,GBR,,_T,,USD,,A,,2022,,30.832,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,EST,,_T,,USD,,A,,2022,,1.836,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,JPN,,_T,,USD,,A,,2022,,2.156,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,NZL,,_T,,USD,,A,,2022,,5.405,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,LTU,,_T,,USD,,A,,2022,,1.084,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,PHL,,_T,,USD,,A,,2022,,0.863,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,FIN,,_T,,USD,,A,,2022,,19.686,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,MYS,,_T,,USD,,A,,2022,,1.163,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,BRA,,_T,,USD,,A,,2022,,1.149,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,LUX,,_T,,USD,,A,,2022,,1.298,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,AUT,,_T,,USD,,A,,2022,,192.31,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,NOR,,_T,,USD,,A,,2022,,16.173,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,GRC,,_T,,USD,,A,,2022,,1.266,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,CHL,,_T,,USD,,A,,2022,,1.099,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,MAR,,_T,,USD,,A,,2022,,1.331,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,TWN,,_T,,USD,,A,,2022,,11.744,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,JOR,,_T,,USD,,A,,2022,,1.428,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,VNM,,_T,,USD,,A,,2022,,1.563,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,NLD,,_T,,USD,,A,,2022,,8.704,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,CHL,,_T,,USD,,A,,2022,,0.42,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,THA,,_T,,USD,,A,,2022,,1.497,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,PAK,,_T,,USD,,A,,2022,,0.358,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,LTU,,_T,,USD,,A,,2022,,3.301,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,WXD,,_T,,USD,,A,,2022,,165.474,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,WXD,,_T,,USD,,A,,2022,,270.968,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,DNK,,_T,,USD,,A,,2022,,2.969,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,CHN,,_T,,USD,,A,,2022,,18.913,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,EST,,_T,,USD,,A,,2022,,2.08,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,LTU,,_T,,USD,,A,,2022,,4.172,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,PER,,_T,,USD,,A,,2022,,2.754,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,BGD,,_T,,USD,,A,,2022,,0.864,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,TUN,,_T,,USD,,A,,2022,,5.832,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,AUT,,_T,,USD,,A,,2022,,47.232,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,NGA,,_T,,USD,,A,,2022,,1.166,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,LUX,,_T,,USD,,A,,2022,,5.103,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,RUS,,_T,,USD,,A,,2022,,14.816,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,BGR,,_T,,USD,,A,,2022,,4.769,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,TUR,,_T,,USD,,A,,2022,,5.654,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,KAZ,,_T,,USD,,A,,2022,,0.621,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,HRV,,_T,,USD,,A,,2022,,6.347,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,CIV,,_T,,USD,,A,,2022,,0.707,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,GBR,,_T,,USD,,A,,2022,,273.994,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,LAO,,_T,,USD,,A,,2022,,0.217,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,RUS,,_T,,USD,,A,,2022,,106.393,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,KOR,,_T,,USD,,A,,2022,,6.674,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,GRC,,_T,,USD,,A,,2022,,9.921,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,USA,,_T,,USD,,A,,2022,,59.098,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,CYP,,_T,,USD,,A,,2022,,0.496,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,CAN,,_T,,USD,,A,,2022,,5.648,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,BRA,,_T,,USD,,A,,2022,,4.034,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,GBR,,_T,,USD,,A,,2022,,25.613,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,AGO,,_T,,USD,,A,,2022,,0.562,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,HKG,,_T,,USD,,A,,2022,,0.473,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,KHM,,_T,,USD,,A,,2022,,0.038,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,HRV,,_T,,USD,,A,,2022,,5.973,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,CIV,,_T,,USD,,A,,2022,,0.065,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,HUN,,_T,,USD,,A,,2022,,363.102,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,ESP,,_T,,USD,,A,,2022,,23.118,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,COD,,_T,,USD,,A,,2022,,0.046,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,SVN,,_T,,USD,,A,,2022,,3.51,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,CIV,,_T,,USD,,A,,2022,,0.245,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,TUR,,_T,,USD,,A,,2022,,86.524,,6,
